date,state,checkins,unique_ind,unique_loc
2021-10-18,Pahang,1277565,542633,39427
2021-10-18,Perak,1920513,845702,64013
2021-10-18,Perlis,307455,178205,11075
2021-10-18,Pulau Pinang,1866367,830537,57192
2021-10-18,Sabah,2072907,732330,62740
2021-10-18,Sarawak,1936702,723581,54527
2021-10-18,Selangor,6855046,3164918,177532
2021-10-18,Terengganu,583036,293974,24892
2021-10-18,W.P. KualaLumpur,4888154,2252850,99553
2021-10-18,W.P. Labuan,91135,36380,2358
2021-10-18,W.P. Putrajaya,254631,151653,3066
2021-10-19,Johor,3100158,1414833,92839
2021-10-19,Kedah,1056999,549900,37737
2021-10-19,Kelantan,503129,266307,24522
2021-10-19,Melaka,838955,389435,23524
2021-10-19,Negeri Sembilan,1030043,503916,26148
2021-10-19,Pahang,1214717,525461,32851
2021-10-19,Perak,1701214,783030,56183
2021-10-19,Perlis,276978,163816,9401
2021-10-19,Pulau Pinang,1680498,769527,48813
2021-10-19,Sabah,1744407,638286,45281
2021-10-19,Sarawak,1700683,643296,37797
2021-10-19,Selangor,6770425,3069726,140429
2021-10-19,Terengganu,503272,264494,19163
2021-10-19,W.P. KualaLumpur,4612143,2120700,76069
2021-10-19,W.P. Labuan,68649,29771,1489
2021-10-19,W.P. Putrajaya,252972,152444,1868
2021-10-20,Johor,3097920,1432515,106673
2021-10-20,Kedah,1088849,570884,44127
2021-10-20,Kelantan,534531,281803,28915
2021-10-20,Melaka,697273,353754,26187
2021-10-20,Negeri Sembilan,893705,460781,30626
2021-10-20,Pahang,1187860,514275,40046
2021-10-20,Perak,1666825,767833,63676
2021-10-20,Perlis,279648,169003,11122
2021-10-20,Pulau Pinang,1735100,800439,57728
2021-10-20,Sabah,1937785,710894,62629
2021-10-20,Sarawak,1916209,721049,55666
2021-10-20,Selangor,6006795,2957819,178090
2021-10-20,Terengganu,552872,281657,24380
2021-10-20,W.P. KualaLumpur,4363169,2093385,101255
2021-10-20,W.P. Labuan,85808,35446,2449
2021-10-20,W.P. Putrajaya,231595,141780,3144
2021-10-21,Johor,3178580,1463731,107807
2021-10-21,Kedah,1201421,609555,44816
2021-10-21,Kelantan,533642,285451,28155
2021-10-21,Melaka,800168,380882,26575
2021-10-21,Negeri Sembilan,1034476,501642,31850
2021-10-21,Pahang,1217296,525931,40503
2021-10-21,Perak,1851956,820868,65344
2021-10-21,Perlis,301668,178515,11285
2021-10-21,Pulau Pinang,1853323,835456,58601
2021-10-21,Sabah,1987368,718039,63224
2021-10-21,Sarawak,1841122,708627,55417
2021-10-21,Selangor,6918229,3216603,184819
2021-10-21,Terengganu,557685,284626,24014
2021-10-21,W.P. KualaLumpur,4859530,2263930,103363
2021-10-21,W.P. Labuan,86140,35394,2424
2021-10-21,W.P. Putrajaya,253233,153018,3170
2021-10-22,Johor,3236593,1468949,101772
2021-10-22,Kedah,1098126,568453,33332
2021-10-22,Kelantan,472815,263546,16569
2021-10-22,Melaka,877677,406197,27474
2021-10-22,Negeri Sembilan,1078086,521386,31841
2021-10-22,Pahang,1305643,555524,39270
2021-10-22,Perak,1894722,848926,64962
2021-10-22,Perlis,321477,187596,10960
2021-10-22,Pulau Pinang,1956669,864358,58779
2021-10-22,Sabah,2055340,737119,63142
2021-10-22,Sarawak,1897869,719897,55206
2021-10-22,Selangor,7255055,3324398,184078
2021-10-22,Terengganu,445600,248315,13012
2021-10-22,W.P. KualaLumpur,5208905,2356922,103021
2021-10-22,W.P. Labuan,92192,36700,2380
2021-10-22,W.P. Putrajaya,285465,167651,3130
2021-10-23,Johor,3376926,1488229,96997
2021-10-23,Kedah,1182274,594369,40164
2021-10-23,Kelantan,545736,285174,25253
2021-10-23,Melaka,961016,426465,25010
2021-10-23,Negeri Sembilan,1140443,544428,28482
2021-10-23,Pahang,1335130,560099,34827
2021-10-23,Perak,1976913,863009,59948
2021-10-23,Perlis,309229,175759,9753
2021-10-23,Pulau Pinang,1967673,840631,51711
2021-10-23,Sabah,1995202,705298,55600
2021-10-23,Sarawak,1986857,715256,47878
2021-10-23,Selangor,7187230,3226630,155378
2021-10-23,Terengganu,552592,281466,20270
2021-10-23,W.P. KualaLumpur,5022705,2270221,83434
2021-10-23,W.P. Labuan,85003,34260,1985
2021-10-23,W.P. Putrajaya,251330,152617,2050
2021-10-24,Johor,3349416,1447055,83026
2021-10-24,Kedah,1232957,616540,41032
2021-10-24,Kelantan,567593,297554,28783
2021-10-24,Melaka,836400,386199,18196
2021-10-24,Negeri Sembilan,1039982,511937,20858
2021-10-24,Pahang,1220999,536177,25715
2021-10-24,Perak,1764349,800970,42280
2021-10-24,Perlis,256305,146716,6953
2021-10-24,Pulau Pinang,1713847,757189,37125
2021-10-24,Sabah,1874783,672593,42704
2021-10-24,Sarawak,1948850,703163,34413
2021-10-24,Selangor,6796264,3074087,113175
2021-10-24,Terengganu,585400,295899,24330
2021-10-24,W.P. KualaLumpur,4868170,2210242,62458
2021-10-24,W.P. Labuan,76333,31984,1480
2021-10-24,W.P. Putrajaya,259361,160829,1800
2021-10-25,Johor,3287666,1482819,106706
2021-10-25,Kedah,1199598,605879,44341
2021-10-25,Kelantan,549353,288270,28622
2021-10-25,Melaka,854731,389592,27203
2021-10-25,Negeri Sembilan,1043289,504001,31077
2021-10-25,Pahang,1256137,529861,39562
2021-10-25,Perak,1845813,819318,63576
2021-10-25,Perlis,304651,178586,11015
2021-10-25,Pulau Pinang,1878710,837055,57368
2021-10-25,Sabah,2125006,742880,62406
2021-10-25,Sarawak,1928245,718883,54352
2021-10-25,Selangor,6888367,3202357,179571
2021-10-25,Terengganu,573691,287672,24228
2021-10-25,W.P. KualaLumpur,4879033,2287084,100529
2021-10-25,W.P. Labuan,93070,36202,2359
2021-10-25,W.P. Putrajaya,264813,157123,3188
2021-10-26,Johor,3367765,1498811,109106
2021-10-26,Kedah,1167829,592514,44383
2021-10-26,Kelantan,554196,288132,28549
2021-10-26,Melaka,846336,387487,27715
2021-10-26,Negeri Sembilan,1046584,498937,31695
2021-10-26,Pahang,1234392,521294,40254
2021-10-26,Perak,1838081,809285,65053
2021-10-26,Perlis,304736,179045,11265
2021-10-26,Pulau Pinang,1869308,836065,58384
2021-10-26,Sabah,2049517,726484,62711
2021-10-26,Sarawak,1938879,719685,55121
2021-10-26,Selangor,7011185,3227934,184326
2021-10-26,Terengganu,564096,283531,24218
2021-10-26,W.P. KualaLumpur,4987807,2296856,103345
2021-10-26,W.P. Labuan,91897,36057,2410
2021-10-26,W.P. Putrajaya,272263,160480,3207
2021-10-27,Johor,3342012,1484348,109096
2021-10-27,Kedah,1190078,597913,44822
2021-10-27,Kelantan,529851,279111,28253
2021-10-27,Melaka,849073,385971,27600
2021-10-27,Negeri Sembilan,1034019,494016,31763
2021-10-27,Pahang,1236462,520991,40349
2021-10-27,Perak,1825184,806121,64742
2021-10-27,Perlis,297710,176022,11246
2021-10-27,Pulau Pinang,1885259,837082,58786
2021-10-27,Sabah,1999519,706431,62510
2021-10-27,Sarawak,1953731,718197,55584
2021-10-27,Selangor,7008382,3215881,183901
2021-10-27,Terengganu,561457,281937,24051
2021-10-27,W.P. KualaLumpur,5019460,2302260,103314
2021-10-27,W.P. Labuan,89277,35034,2367
2021-10-27,W.P. Putrajaya,262342,157767,3194
2021-10-28,Johor,3329656,1493461,108882
2021-10-28,Kedah,1174005,592740,44618
2021-10-28,Kelantan,566907,296073,28418
2021-10-28,Melaka,852339,389209,27947
2021-10-28,Negeri Sembilan,1043574,504067,31972
2021-10-28,Pahang,1237201,529524,40151
2021-10-28,Perak,1827845,814712,65217
2021-10-28,Perlis,300688,178935,11217
2021-10-28,Pulau Pinang,1881397,841440,58817
2021-10-28,Sabah,2021964,718878,62637
2021-10-28,Sarawak,1826589,699778,54173
2021-10-28,Selangor,7048624,3247275,184656
2021-10-28,Terengganu,571019,287980,23857
2021-10-28,W.P. KualaLumpur,4992298,2311082,103200
2021-10-28,W.P. Labuan,86697,34975,2349
2021-10-28,W.P. Putrajaya,271437,162567,3218
2021-10-29,Johor,3510622,1524406,102579
2021-10-29,Kedah,1179556,589987,33304
2021-10-29,Kelantan,506353,275798,16411
2021-10-29,Melaka,944701,422391,27811
2021-10-29,Negeri Sembilan,1125420,537722,31660
2021-10-29,Pahang,1379408,577053,39488
2021-10-29,Perak,1951770,861133,64601
2021-10-29,Perlis,335521,193005,10820
2021-10-29,Pulau Pinang,2041478,883381,58502
2021-10-29,Sabah,2160465,750025,63056
2021-10-29,Sarawak,2064784,750996,55551
2021-10-29,Selangor,7554395,3399509,183209
2021-10-29,Terengganu,475221,259551,12966
2021-10-29,W.P. KualaLumpur,5483682,2462426,102769
2021-10-29,W.P. Labuan,96059,36916,2365
2021-10-29,W.P. Putrajaya,302263,178788,3133
2021-10-30,Johor,3616160,1523816,97342
2021-10-30,Kedah,1161782,585488,38292
2021-10-30,Kelantan,577714,298695,24710
2021-10-30,Melaka,1025381,444721,24839
2021-10-30,Negeri Sembilan,1189133,560054,28181
2021-10-30,Pahang,1422604,585359,34569
2021-10-30,Perak,1991832,867397,58645
2021-10-30,Perlis,306155,174004,9461
2021-10-30,Pulau Pinang,1939368,829929,50425
2021-10-30,Sabah,2202476,739472,55935
2021-10-30,Sarawak,2234566,760714,47940
2021-10-30,Selangor,7741411,3379375,154862
2021-10-30,Terengganu,593001,294156,19962
2021-10-30,W.P. KualaLumpur,5542990,2435908,83318
2021-10-30,W.P. Labuan,96680,36221,1961
2021-10-30,W.P. Putrajaya,285889,170812,2049
2021-10-31,Johor,3551533,1482418,82831
2021-10-31,Kedah,1367345,658059,40837
2021-10-31,Kelantan,597913,310843,28696
2021-10-31,Melaka,935834,418759,18368
2021-10-31,Negeri Sembilan,1154988,545578,21014
2021-10-31,Pahang,1313411,562255,25482
2021-10-31,Perak,2013017,868910,42965
2021-10-31,Perlis,286008,158662,6959
2021-10-31,Pulau Pinang,1969189,819917,37293
2021-10-31,Sabah,1984525,693229,42507
2021-10-31,Sarawak,2136544,736842,34393
2021-10-31,Selangor,7562788,3268227,114079
2021-10-31,Terengganu,606741,303116,24066
2021-10-31,W.P. KualaLumpur,5382644,2394356,62517
2021-10-31,W.P. Labuan,86295,33516,1433
2021-10-31,W.P. Putrajaya,297542,181770,1834
2021-11-01,Johor,3371716,1490638,107192
2021-11-01,Kedah,1230452,612751,44808
2021-11-01,Kelantan,562678,295382,28952
2021-11-01,Melaka,804417,377011,26446
2021-11-01,Negeri Sembilan,1018681,492592,30604
2021-11-01,Pahang,1273108,534776,39288
2021-11-01,Perak,1949894,840785,64604
2021-11-01,Perlis,308934,181990,10977
2021-11-01,Pulau Pinang,1987402,859551,58287
2021-11-01,Sabah,2097437,741473,62370
2021-11-01,Sarawak,2027626,744360,54463
2021-11-01,Selangor,6760105,3160646,177902
2021-11-01,Terengganu,574146,288199,24051
2021-11-01,W.P. KualaLumpur,4881900,2281541,99804
2021-11-01,W.P. Labuan,91238,35808,2288
2021-11-01,W.P. Putrajaya,258328,156711,3119
2021-11-02,Johor,3375493,1491627,108420
2021-11-02,Kedah,1246998,616743,44574
2021-11-02,Kelantan,549122,292644,27897
2021-11-02,Melaka,877851,396805,27551
2021-11-02,Negeri Sembilan,1104354,512423,31411
2021-11-02,Pahang,1249548,530430,39487
2021-11-02,Perak,2004336,851606,65815
2021-11-02,Perlis,313027,182191,11165
2021-11-02,Pulau Pinang,1973002,858146,58674
2021-11-02,Sabah,2125234,742237,63138
2021-11-02,Sarawak,2031953,740571,55002
2021-11-02,Selangor,7487277,3332015,184474
2021-11-02,Terengganu,546589,279264,23300
2021-11-02,W.P. KualaLumpur,5355776,2405887,103162
2021-11-02,W.P. Labuan,88220,34742,2350
2021-11-02,W.P. Putrajaya,271547,163898,3168
2021-11-03,Johor,3737524,1567671,108992
2021-11-03,Kedah,1311908,637186,44272
2021-11-03,Kelantan,587165,309494,27801
2021-11-03,Melaka,961219,422654,27626
2021-11-03,Negeri Sembilan,1165059,533791,30934
2021-11-03,Pahang,1369230,569696,39499
2021-11-03,Perak,2139747,897604,64612
2021-11-03,Perlis,326014,186107,11048
2021-11-03,Pulau Pinang,2077492,884924,58566
2021-11-03,Sabah,2255252,759536,62814
2021-11-03,Sarawak,2072225,747664,55679
2021-11-03,Selangor,7639936,3373240,180425
2021-11-03,Terengganu,594274,298933,23197
2021-11-03,W.P. KualaLumpur,5502422,2466121,101603
2021-11-03,W.P. Labuan,95849,36094,2326
2021-11-03,W.P. Putrajaya,277533,166914,3114
2021-11-04,Johor,3409000,1435235,83574
2021-11-04,Kedah,1167385,580657,34160
2021-11-04,Kelantan,626746,323595,25039
2021-11-04,Melaka,938769,420204,21449
2021-11-04,Negeri Sembilan,1030381,508043,21736
2021-11-04,Pahang,1374909,582020,30675
2021-11-04,Perak,1913901,853067,48916
2021-11-04,Perlis,306809,169307,8415
2021-11-04,Pulau Pinang,1844411,796105,41863
2021-11-04,Sabah,2064215,702726,47656
2021-11-04,Sarawak,2006774,741644,54603
2021-11-04,Selangor,6844191,3078683,116286
2021-11-04,Terengganu,607154,307945,19787
2021-11-04,W.P. KualaLumpur,5013442,2286130,65493
2021-11-04,W.P. Labuan,80384,32032,1522
2021-11-04,W.P. Putrajaya,275198,165307,1812
2021-11-05,Johor,3433523,1498347,98355
2021-11-05,Kedah,1201395,598609,31361
2021-11-05,Kelantan,572360,308655,16705
2021-11-05,Melaka,1025310,450403,26679
2021-11-05,Negeri Sembilan,1104498,532497,28178
2021-11-05,Pahang,1451254,599567,36818
2021-11-05,Perak,1834575,821512,44335
2021-11-05,Perlis,352378,196544,10179
2021-11-05,Pulau Pinang,2072463,886165,55577
2021-11-05,Sabah,2279208,767088,62218
2021-11-05,Sarawak,2169906,771374,55139
2021-11-05,Selangor,7111872,3241734,166405
2021-11-05,Terengganu,515241,278708,12692
2021-11-05,W.P. KualaLumpur,5307230,2400016,95554
2021-11-05,W.P. Labuan,93088,35291,2269
2021-11-05,W.P. Putrajaya,288889,168360,2901
2021-11-06,Johor,3757821,1565239,95636
2021-11-06,Kedah,1278308,629050,38175
2021-11-06,Kelantan,652451,334454,25348
2021-11-06,Melaka,1071268,472386,24555
2021-11-06,Negeri Sembilan,1183583,570143,26421
2021-11-06,Pahang,1490680,622393,33398
2021-11-06,Perak,2148471,926925,54666
2021-11-06,Perlis,327827,184090,9433
2021-11-06,Pulau Pinang,2072744,871387,50025
2021-11-06,Sabah,2250684,752750,55550
2021-11-06,Sarawak,2248006,766165,47834
2021-11-06,Selangor,7593797,3341925,147588
2021-11-06,Terengganu,649249,323154,20034
2021-11-06,W.P. KualaLumpur,5509501,2435677,80482
2021-11-06,W.P. Labuan,86726,33677,1902
2021-11-06,W.P. Putrajaya,267933,162929,1951
2021-11-07,Johor,3699370,1521626,81210
2021-11-07,Kedah,1301325,641267,39393
2021-11-07,Kelantan,610563,321148,28216
2021-11-07,Melaka,917504,420625,18192
2021-11-07,Negeri Sembilan,1047834,526704,19959
2021-11-07,Pahang,1313897,575284,24864
2021-11-07,Perak,1948074,880566,41438
2021-11-07,Perlis,272982,155223,6718
2021-11-07,Pulau Pinang,1882457,805893,36583
2021-11-07,Sabah,2155349,730767,43288
2021-11-07,Sarawak,2092891,731635,34005
2021-11-07,Selangor,7005050,3147017,110052
2021-11-07,Terengganu,640768,319248,23359
2021-11-07,W.P. KualaLumpur,4999557,2297443,60951
2021-11-07,W.P. Labuan,76425,31482,1386
2021-11-07,W.P. Putrajaya,264469,164122,1741
2021-11-08,Johor,2475537,1121118,97930
2021-11-08,Kedah,844971,439852,38558
2021-11-08,Kelantan,394896,216516,24182
2021-11-08,Melaka,665416,306695,24793
2021-11-08,Negeri Sembilan,744816,373553,27124
2021-11-08,Pahang,919551,418326,34421
2021-11-08,Perak,1382459,641535,56618
2021-11-08,Perlis,206032,122555,9579
2021-11-08,Pulau Pinang,1362147,623353,52055
2021-11-08,Sabah,1460857,557916,55037
2021-11-08,Sarawak,1450394,552137,48674
2021-11-08,Selangor,5109272,2475244,161208
2021-11-08,Terengganu,398897,214586,20366
2021-11-08,W.P. KualaLumpur,3731657,1808430,92622
2021-11-08,W.P. Labuan,60656,26015,2021
2021-11-08,W.P. Putrajaya,189777,116355,2831
2021-11-09,Johor,3066664,1350080,107403
2021-11-09,Kedah,1056250,536436,42564
2021-11-09,Kelantan,504628,264082,27436
2021-11-09,Melaka,789245,356328,27150
2021-11-09,Negeri Sembilan,898532,439574,29875
2021-11-09,Pahang,1144598,485958,38815
2021-11-09,Perak,1702948,753244,63116
2021-11-09,Perlis,254078,153342,10517
2021-11-09,Pulau Pinang,1744184,774967,57313
2021-11-09,Sabah,1848076,669962,60337
2021-11-09,Sarawak,1868901,690695,54005
2021-11-09,Selangor,6394825,2980824,179450
2021-11-09,Terengganu,510559,257391,23031
2021-11-09,W.P. KualaLumpur,4658183,2169041,101162
2021-11-09,W.P. Labuan,78723,31591,2269
2021-11-09,W.P. Putrajaya,231539,141951,3068
2021-11-10,Johor,3240954,1465502,108251
2021-11-10,Kedah,1186345,600266,43778
2021-11-10,Kelantan,405830,230759,22770
2021-11-10,Melaka,844510,388063,27324
2021-11-10,Negeri Sembilan,997347,485205,30920
2021-11-10,Pahang,1240902,523990,40073
2021-11-10,Perak,1943999,838449,65549
2021-11-10,Perlis,300240,178602,10865
2021-11-10,Pulau Pinang,1980526,863160,59035
2021-11-10,Sabah,2213779,761116,63939
2021-11-10,Sarawak,1993409,735872,55160
2021-11-10,Selangor,7008996,3229027,183064
2021-11-10,Terengganu,483473,254288,21723
2021-11-10,W.P. KualaLumpur,5002548,2297875,102161
2021-11-10,W.P. Labuan,90787,35680,2372
2021-11-10,W.P. Putrajaya,246936,151180,3156
2021-11-11,Johor,3417334,1517851,109837
2021-11-11,Kedah,1200383,607181,44744
2021-11-11,Kelantan,447538,243969,19097
2021-11-11,Melaka,863803,397501,27772
2021-11-11,Negeri Sembilan,995605,491617,31167
2021-11-11,Pahang,1220882,526541,40021
2021-11-11,Perak,1863060,827102,65470
2021-11-11,Perlis,301728,181054,11086
2021-11-11,Pulau Pinang,1945996,862778,59415
2021-11-11,Sabah,2076200,736181,63319
2021-11-11,Sarawak,1906898,725833,54648
2021-11-11,Selangor,6989000,3273190,183847
2021-11-11,Terengganu,553582,282808,22814
2021-11-11,W.P. KualaLumpur,5045627,2336057,102502
2021-11-11,W.P. Labuan,84225,34137,2354
2021-11-11,W.P. Putrajaya,254503,154364,3138
2021-11-12,Johor,3521331,1534700,103089
2021-11-12,Kedah,1128437,573825,32840
2021-11-12,Kelantan,423887,240466,14958
2021-11-12,Melaka,912189,420211,27539
2021-11-12,Negeri Sembilan,1075246,526055,31179
2021-11-12,Pahang,1345213,565925,39454
2021-11-12,Perak,1897042,851396,64316
2021-11-12,Perlis,319544,186850,10654
2021-11-12,Pulau Pinang,1904968,859047,57340
2021-11-12,Sabah,2030555,733483,62264
2021-11-12,Sarawak,1954573,738918,54858
2021-11-12,Selangor,7387579,3397192,182327
2021-11-12,Terengganu,436148,240693,12243
2021-11-12,W.P. KualaLumpur,5413790,2436671,102471
2021-11-12,W.P. Labuan,87241,35030,2267
2021-11-12,W.P. Putrajaya,285128,170165,3063
2021-11-13,Johor,3683492,1554412,98433
2021-11-13,Kedah,1159613,581940,38279
2021-11-13,Kelantan,501612,268420,23064
2021-11-13,Melaka,1020129,446936,25199
2021-11-13,Negeri Sembilan,1151864,555372,28199
2021-11-13,Pahang,1376120,571155,34451
2021-11-13,Perak,1990341,871535,58974
2021-11-13,Perlis,286586,166536,9209
2021-11-13,Pulau Pinang,1908905,828562,50275
2021-11-13,Sabah,2171865,736769,55599
2021-11-13,Sarawak,2095461,744414,47467
2021-11-13,Selangor,7816434,3436507,156890
2021-11-13,Terengganu,546550,276403,19147
2021-11-13,W.P. KualaLumpur,5519358,2431437,83476
2021-11-13,W.P. Labuan,87018,34118,1893
2021-11-13,W.P. Putrajaya,269488,163630,2123
2021-11-14,Johor,3589985,1502097,84481
2021-11-14,Kedah,1275801,632839,40639
2021-11-14,Kelantan,534996,284960,27304
2021-11-14,Melaka,910762,410268,18586
2021-11-14,Negeri Sembilan,1063251,525844,20827
2021-11-14,Pahang,1264450,546633,25360
2021-11-14,Perak,1908267,844337,42640
2021-11-14,Perlis,261880,149739,6770
2021-11-14,Pulau Pinang,1925466,813296,37260
2021-11-14,Sabah,2037169,706968,42692
2021-11-14,Sarawak,1997109,721480,33959
2021-11-14,Selangor,7318800,3252304,114208
2021-11-14,Terengganu,572974,289046,23313
2021-11-14,W.P. KualaLumpur,5186176,2337584,62348
2021-11-14,W.P. Labuan,76164,31597,1404
2021-11-14,W.P. Putrajaya,269984,167296,1807
2021-11-15,Johor,3213463,1469225,106858
2021-11-15,Kedah,1146802,590082,43897
2021-11-15,Kelantan,470621,258827,27012
2021-11-15,Melaka,836397,387337,26880
2021-11-15,Negeri Sembilan,972576,483366,30386
2021-11-15,Pahang,1193453,514862,39051
2021-11-15,Perak,1804290,811138,63797
2021-11-15,Perlis,292758,176047,10926
2021-11-15,Pulau Pinang,1891759,842439,57772
2021-11-15,Sabah,2018414,729438,61680
2021-11-15,Sarawak,1833371,711960,53495
2021-11-15,Selangor,6810318,3202526,178922
2021-11-15,Terengganu,504809,263203,23071
2021-11-15,W.P. KualaLumpur,4875734,2269604,99935
2021-11-15,W.P. Labuan,81406,33664,2211
2021-11-15,W.P. Putrajaya,238525,147396,3160
2021-11-16,Johor,3262367,1482856,109146
2021-11-16,Kedah,1112730,576894,43641
2021-11-16,Kelantan,482308,261246,27713
2021-11-16,Melaka,831198,388621,27573
2021-11-16,Negeri Sembilan,936981,470275,30705
2021-11-16,Pahang,1162886,502667,39639
2021-11-16,Perak,1712005,782246,64354
2021-11-16,Perlis,290010,176029,11021
2021-11-16,Pulau Pinang,1866787,837240,58743
2021-11-16,Sabah,1991693,718591,62157
2021-11-16,Sarawak,1846170,715849,54242
2021-11-16,Selangor,6642241,3172322,181476
2021-11-16,Terengganu,501518,260329,23226
2021-11-16,W.P. KualaLumpur,4766390,2235915,101407
2021-11-16,W.P. Labuan,81926,33832,2330
2021-11-16,W.P. Putrajaya,239422,147534,3153
2021-11-17,Johor,3329886,1492606,109976
2021-11-17,Kedah,1092495,573335,43787
2021-11-17,Kelantan,481443,260830,27544
2021-11-17,Melaka,842375,389729,27811
2021-11-17,Negeri Sembilan,993456,485058,31345
2021-11-17,Pahang,1198498,510644,39897
2021-11-17,Perak,1830920,807049,65078
2021-11-17,Perlis,275012,170064,10888
2021-11-17,Pulau Pinang,1850516,833471,58602
2021-11-17,Sabah,2028194,728305,62888
2021-11-17,Sarawak,1926172,727096,54983
2021-11-17,Selangor,6901896,3217122,183105
2021-11-17,Terengganu,509612,264029,23236
2021-11-17,W.P. KualaLumpur,4964347,2277112,102224
2021-11-17,W.P. Labuan,82740,34083,2280
2021-11-17,W.P. Putrajaya,245318,150720,3185
2021-11-18,Johor,3153119,1462503,108777
2021-11-18,Kedah,1046917,558933,42753
